equation,complexity,loss
0,0,280800000.0
20.21*X3,3,8.346739030554115
0.64*X1 + 29.90,4,8.334527015048032
12.87*X3 + 11.16,5,4.7739992821050325
46.97 - 17.92/X3,6,2.045297661955149
X3*(21.45*X6 - 0.63)/X6,7,1.719084067021466
-0.37*X1 + 47.47 - 17.96/X3,8,1.2257162327598854
-0.20*log(X1) + 46.94 - 17.89/X3,9,0.9235206298424717
0.84*log(X1*X2) + 47.84 - 18.75/X3,10,0.6221661025132645
42.02 - 0.97/(0.64*X1*X6 - 1) - 15.41/X3,12,0.41443338186561285
-4.77*log(X1) + 55.36 - 21.68/X3 - 2.25/X2,14,0.34844654291910016
11.94*X3 - 4.28*log(X1)*log(X2) + 18.02 - 1.46/X6,15,0.29531769986637757
3.74*X1 + 12.19*X4 + 5.46*X5 - 0.37*X6 + 2.98 - 1.44/(X2*X6),18,0.26052240208068644
-8.67*X1 - 3.31*X3 + 3.68*X6 + 10.34*log(X1) + 22.45*log(X3) + 37.01,19,0.16330215138636534
5.93*X1*log(X1) + 0.04*X1 - 6.91*X4*log(X1) + 15.71*X4 + 9.95*X5*log(X1) + 0.13*X6,22,0.09616448176745801
12.83*X1*log(X1) + 4.49*X1 - 8.52*X2*log(X1) - 13.23*X4*log(X1) + 12.07*X4 + 13.00*X5*log(X1) - 1.39*X6,29,0.06961244372005795
(-5.11*X2 - 4.53*X3 + X6*(11.63*X2*X6 - 3.14*X2*log(X1) + 21.11*X3*X6 + 3.32*X3*log(X1) + 15.35*X3 - 31.77*X6 + 2.30*log(X1)) + 11.63)/X6,39,0.04077706045966667
13.31*X3*X6**0.50 - 14.09*X3*(1/X6)**0.50 + 39.49*X3*log(X1) + 15.08*X4*X6**0.50 - 0.50*X4*(1/X6)**0.50 - 29.92*X4*log(X1) - 27.31*X6 + 32.49,42,0.030059679048338478
13.52*X1*X6 + 0.46*X1*log(X2) - 0.71*X1*log(X3) - 2.21*X6**2 - 7.83*X6*log(X1) - 4.54*X6*log(X2) + 24.60*X6*log(X3) + 0.91*log(X1)*log(X2) + 14.20*log(X1)*log(X3) + 13.52,45,0.022291049643401086
4.98*X6**0.50*log(X1) + 24.21*X6**0.50 - 9.44*X6*log(X2) + 17.39*X6*log(X3) - 0.67*X6**1.50 + 3.39*log(X1)*log(X2) + 14.93*log(X1)*log(X3) + 3.90*log(X2) - 0.14*log(X3) + 4.98,48,0.022007267377382022
14.90*X1*X6**0.50 - 3.75*X1*log(X2) + 4.66*X1*log(X3) - 13.75*X6**0.50*log(X1) + 7.03*X6*log(X2) + 22.57*X6*log(X3) - 4.41*X6**1.50 - 1.64*log(X1)*log(X2) - 3.39*log(X1)*log(X3) + 14.90,53,0.00860491166643388
13.22*X1*X6**0.50 - 4.74*X1*log(X2) + 5.28*X1*log(X3) - 10.57*X6**0.50*log(X1) + 3.88*X6**0.50*log(X5) + 1.61*log(X1)*log(X2) + 5.02*log(X1)*log(X3) + 3.62*log(X2)*log(X5) + 7.38*log(X3)*log(X5) + 13.22,56,0.002484472306577441
13.10*X1**0.50*X6**0.50 - 2.22*X1**0.50*log(X2) + 8.73*X1**0.50*log(X3) - 6.83*X6**0.50*log(X1) + 3.18*X6**0.50*log(X5) + 1.40*log(X1)*log(X2) + 7.14*log(X1)*log(X3) + 2.77*log(X2)*log(X5) + 8.25*log(X3)*log(X5) + 13.10,62,0.0016199199544107922
